console,gameId,gameTitle,md5,romName,labels,patchUrl,region,romFile,romSize
NES/Famicom,2032,Tiny Toon Adventures,b1170dcab773c74cadc45f92b40adaf2,Tiny Toon Adventures (USA).nes,nointro,,usa,Tiny Toon Adventures (USA).zip,145589
NES/Famicom,1471,Dragon Quest,e0413c76f69f5aca4a1f5336b86851b6,Dragon Warrior (USA) (Rev 1).nes,nointro,,usa,Dragon Warrior (USA) (Rev 1).zip,51242
NES/Famicom,1483,Mega Man 3,4a53b6f58067d62c9a43404fe835dd5c,Mega Man 3 (USA).nes,nointro,,usa,Mega Man 3 (USA).zip,222214
NES/Famicom,6070,~Homebrew~ 2048,be1063151f68c58d712138c568c73c8b,2048 (World) (Rev 5) (Aftermarket) (Unl).nes,nointro,,world,2048 (World) (Rev 5) (Aftermarket) (Unl).zip,8703
NES/Famicom,1458,Batman: The Video Game,341f6fd28fcdc7e246ded2750dd1c1e9,Batman - The Video Game (USA).nes,nointro,,usa,Batman - The Video Game (USA).zip,156300
NES/Famicom,1526,Adventure Island,248ba1acbfed28be4e6839a858a5c60a,Adventure Island (USA).nes,nointro,,usa,Adventure Island (USA).zip,39119
NES/Famicom,1460,Bubble Bobble,629fceec5476cdd3faa371891905ea02,Bubble Bobble (USA).nes,nointro,,usa,Bubble Bobble (USA).zip,50110
NES/Famicom,1524,Adventure Island II,4ccf65a4f658fd237e774d29addc3a5c,Adventure Island II (USA).nes,nointro,,usa,Adventure Island II (USA).zip,128913
NES/Famicom,1463,Chip 'n Dale: Rescue Rangers,f0ed8c6d65164f761908bc892c01c65a,Chip 'n Dale - Rescue Rangers (USA).nes,nointro,,usa,Chip 'n Dale - Rescue Rangers (USA).zip,143797
NES/Famicom,1453,Zelda II: The Adventure of Link,88c0493fb1146834836c0ff4f3e06e45,Zelda II - The Adventure of Link (USA).nes,nointro,,usa,Zelda II - The Adventure of Link (USA).zip,88656
NES/Famicom,1683,Felix the Cat,936b0157a2a547235f991aa44d77cf9e,Felix the Cat (USA) (Hudson).nes,nointro,,usa,Felix the Cat (USA).zip,131772
NES/Famicom,1461,Castlevania II: Simon's Quest,755f9086b0567243b3ce25cc8a6dfd17,Castlevania II - Simon's Quest (USA).nes,nointro,,usa,Castlevania II - Simon's Quest (USA).zip,77370
NES/Famicom,4568,Bomberman,0f9c8d3d3099c70368411f6df9ef49c1,Bomberman (USA).nes,nointro,,usa,Bomberman (USA).zip,16194
NES/Famicom,1516,1943: The Battle of Midway,190d10a3685f87ba32135ac595283f36,1943 - The Battle of Midway (USA).nes,nointro,,usa,1943 - The Battle of Midway (USA).zip,79885
NES/Famicom,1710,Ghosts 'n Goblins,8c3c9b041392f8ef06f6b0c7432c589c,Ghosts'n Goblins (USA).nes,nointro,,usa,Ghosts'n Goblins (USA).zip,58245
NES/Famicom,1491,Pac-Man,c4ae6cc4e981a8316429572409018dc8,Pac-Man (USA) (Tengen).nes,nointro,,usa,Pac-Man (USA) (Tengen).zip,11306
NES/Famicom,1480,Kung Fu,08b21d774b2adaed5480f6a941c576e4,"Kung Fu (Japan, USA) (En).nes",nointro,,usa,"Kung Fu (Japan, USA).zip",28981
NES/Famicom,1478,Kid Icarus,8a27c5ab8108efcf3ee21f99daeadd52,"Kid Icarus (USA, Europe) (Rev 1).nes",nointro,,usa,"Kid Icarus (USA, Europe) (Rev 1).zip",64772
NES/Famicom,1989,Super Contra,8782ba5a0b02aceb272757667af1066a,Super C (USA).nes,nointro,,usa,Super C (USA).zip,148382
NES/Famicom,1838,Mighty Final Fight,be4670792b17c74eecf3a0e7f37ecfe2,Mighty Final Fight (USA).nes,nointro,,usa,Mighty Final Fight (USA).zip,146038
NES/Famicom,1586,Bomberman II,ffcc592a3f063c1dcc87cb5e0f81c8af,Bomberman II (USA).nes,nointro,,usa,Bomberman II (USA).zip,67372
NES/Famicom,1464,Darkwing Duck,eb9713d1cac3586601833d8df854114e,Darkwing Duck (USA).nes,nointro,,usa,Darkwing Duck (USA).zip,126982
NES/Famicom,1518,Abadox: The Deadly Inner War,84f06d39c96d4b875ba558654cd1b464,Abadox - The Deadly Inner War (USA).nes,nointro,,usa,Abadox - The Deadly Inner War (USA).zip,135018
NES/Famicom,2420,Battle City,a41a8a46771160e97ee5967365c07c83,BattleCity (Japan).nes,nointro,,japan,BattleCity (Japan).zip,15416
NES/Famicom,1669,Duck Hunt,fa382374eb4a93a719064ca6c5a4e78c,Duck Hunt (World).nes,nointro,,world,Duck Hunt (World).zip,16118
NES/Famicom,1449,Final Fantasy,24ae5edf8375162f91a6846d3202e3d6,Final Fantasy (USA).nes,nointro,,usa,Final Fantasy (USA).zip,146998
NES/Famicom,1824,Mario Bros.,b51085d9ab4267746a9ed6fc609a98d0,Mario Bros. (World).nes,nointro,,world,Mario Bros. (World).zip,16525
NES/Famicom,1823,Marble Madness,81706abdae6d1d11b0c8986fc4383ec0,Marble Madness (USA).nes,nointro,,usa,Marble Madness (USA).zip,81466
NES/Famicom,1452,River City Ransom,439a3420552a300089ddef13b7e83765,River City Ransom (USA).nes,nointro,,usa,River City Ransom (USA).zip,123366
NES/Famicom,1661,Double Dragon II: The Revenge,b2f092f2cbb17456109a4df0468fcdd5,Double Dragon II - The Revenge (USA) (Rev 1).nes,nointro,,usa,Double Dragon II - The Revenge (USA) (Rev 1).zip,147528
NES/Famicom,1627,Color a Dinosaur,99dd1d23a46e68b7163dbc5bb69b9929,Color a Dinosaur (USA).nes,nointro,,usa,Color a Dinosaur (USA).zip,35818
NES/Famicom,2115,Teenage Mutant Ninja Turtles III: The Manhattan Project,af57c886e9d1292d4e0f84e057a5dae6,Teenage Mutant Ninja Turtles III - The Manhattan Project (USA).nes,nointro,,usa,Teenage Mutant Ninja Turtles III - The Manhattan Project (USA).zip,290184
NES/Famicom,1829,Mega Man 4,ab9ad69f29f812cb520dd49b39805491,Mega Man 4 (USA) (Rev 1).nes,nointro,,usa,Mega Man 4 (USA) (Rev 1).zip,293801
NES/Famicom,2023,~Unlicensed~ Tetris (Tengen),117c38986584c88263414b7abb98667c,Tetris (USA) (Tengen) (Unl).nes,nointro,,usa,Tetris (USA) (Tengen) (Unl).zip,23870
NES/Famicom,2114,Teenage Mutant Ninja Turtles II: The Arcade Game,d39b6d82cd08ccb83f26a66499277ddc,Teenage Mutant Ninja Turtles II - The Arcade Game (USA).nes,nointro,,usa,Teenage Mutant Ninja Turtles II - The Arcade Game (USA).zip,257849
NES/Famicom,1877,Pinball,ad809323fe92d0e083bf77ccecae462e,"Pinball (Japan, USA) (En).nes",nointro,,usa,Pinball (Japan USA) (En).zip,15864
NES/Famicom,1873,Paperboy,ed0057504fe693d71a3e8a1a275ff7a2,Paperboy (USA).nes,nointro,,usa,Paperboy.zip,30832
NES/Famicom,1574,Battletoads and Double Dragon: The Ultimate Team,728a4c80306dd3debb8ba90868376255,Battletoads-Double Dragon (USA).nes,nointro,,usa,Battletoads-Double Dragon (USA).zip,189408
NES/Famicom,1858,Ninja Gaiden III: The Ancient Ship of Doom,8e668e161d7393d8c850429d87aa4f2a,Ninja Gaiden III - The Ancient Ship of Doom (USA).nes,nointro,,usa,Ninja Gaiden III - The Ancient Ship of Doom (USA).zip,166628
NES/Famicom,1857,Ninja Gaiden II: The Dark Sword of Chaos,2ec92e60e033b4d8aa5caa6b1f7838b5,Ninja Gaiden II - The Dark Sword of Chaos (USA).nes,nointro,,usa,Ninja Gaiden II - The Dark Sword of Chaos (USA).zip,166002
NES/Famicom,1940,Shatterhand,7cccc9ad7b1097143435fcc6afcdf157,Shatterhand (USA).nes,nointro,,usa,Shatterhand (USA).zip,143454
NES/Famicom,1800,Life Force,99bfd6d0ff53d78e5126d274a0605d30,Life Force (USA).nes,nointro,,usa,Life Force (USA).zip,90693
NES/Famicom,4720,Shadow of the Ninja,057707584b517b7e551b236ec7b0ee6d,Shadow of the Ninja (USA).nes,nointro,,usa,Shadow of the Ninja (USA).zip,141692
NES/Famicom,13393,~Homebrew~ Cookie Clicker,b1ba60845163ae84afc3bc5165558202,Cookie Clicker (World) (Proto) (Aftermarket) (Unl).nes,nointro,,world,Cookie Clicker (World) (Proto) (Aftermarket) (Unl).zip,7866
NES/Famicom,1616,Chip 'n Dale: Rescue Rangers 2,71e7ef754a716ced5b306a1e5b6e93c1,Chip 'n Dale - Rescue Rangers 2 (USA).nes,nointro,,usa,Chip 'n Dale - Rescue Rangers 2 (USA).zip,137868
NES/Famicom,1881,Popeye,c910907266b762500c7993a7cce2c63d,Popeye (World) (Rev 1).nes,nointro,,world,Popeye (World) (Rev 1).zip,16657
NES/Famicom,1465,Donkey Kong Jr.,6631ceac1aaef8efb063a34da86bacb1,Donkey Kong Jr. (World) (Rev 1) (GameCube Edition).nes,nointro,,world,Donkey Kong Jr. (World) (Rev 1) (GameCube Edition).zip,17097
NES/Famicom,1486,Metal Gear,9ce6af110eeac2eb1ba8db803d15391b,Metal Gear (USA).nes,nointro,,usa,Metal Gear (USA).zip,79898
NES/Famicom,4812,Circus Charlie,67342016dafc69887d0ff24ed2a7aeff,Circus Charlie (Japan).nes,nointro,,japan,Circus_Charlie.zip,17334
NES/Famicom,1636,Crystalis,dda34025966a23ae854d7947a3177f57,Crystalis (USA).nes,nointro,,usa,Crystalis (USA).zip,221650
NES/Famicom,2045,Track & Field,7def939a80cb14d296da855eb40eb722,Track & Field (USA).nes,nointro,,usa,Track_&_Field.zip,34699
NES/Famicom,1477,Jackal,c6c17bf18a51718859f9bd6aacb7ef58,Jackal (USA).nes,nointro,,usa,Jackal (USA).zip,80819
NES/Famicom,1802,The Little Mermaid,725026e6566fe3996e11811fadc0f7d0,"Little Mermaid, The (USA).nes",nointro,,usa,The_Little_Mermaid.zip,84342
NES/Famicom,1485,Mega Man 6,00f8cbeba7db567d1083053b30a93ada,Mega Man 6 (USA).nes,nointro,,usa,Mega Man 6 (USA).zip,258999
NES/Famicom,1582,Blades of Steel,037dc690f70fc8f59504f38eb3b02a1a,Blades of Steel (USA).nes,nointro,,usa,Blades of Steel (USA).zip,82751
NES/Famicom,1533,Adventures of Lolo,bd377b49dcc269c6270ec0ea6336baf5,Adventures of Lolo (USA).nes,nointro,,usa,Adventures of Lolo (USA).zip,36421
NES/Famicom,1511,3-D World Runner,29e5e1a5f8b400773ef9d959044456b2,3-D WorldRunner (USA).nes,nointro,,usa,3-D WorldRunner (USA).zip,48277
NES/Famicom,1729,Gun.Smoke,20291670aa8d77217fbc0c7dcdc45250,Gun.Smoke (USA).nes,nointro,,usa,Gun.Smoke (USA).zip,72186
NES/Famicom,1674,Elevator Action,370f5862746b67637087b3b4cd64b163,Elevator Action (USA).nes,nointro,,usa,Elevator Action (USA).zip,21859
NES/Famicom,1758,Jackie Chan's Action Kung Fu,4228196e1d200db26ac7bce4f55cdd5b,Jackie Chan's Action Kung Fu (USA).nes,nointro,,usa,Jackie Chan's Action Kung Fu (USA).zip,141811
NES/Famicom,1722,Gradius,49c0ffbd6fca692e7c567b4d72ae0847,Gradius (USA).nes,nointro,,usa,Gradius (USA).zip,37773
NES/Famicom,4036,Road Fighter,98e6ceaaf5eaf6fec679be36b208318d,Road Fighter (Europe).nes,nointro,,europe,Road_Fighter.zip,16681
NES/Famicom,1662,Double Dragon III: The Sacred Stones,bc5f135b34f7fcf06c4eaf72970f654b,Double Dragon III - The Sacred Stones (USA).nes,nointro,,usa,Double Dragon III - The Sacred Stones (USA).zip,150269
NES/Famicom,1705,Gauntlet,c64fe24b4facaaed8900cb632c6b7b1b,Gauntlet (USA) (Unl).nes,nointro,,usa,Gauntlet.zip,85031
NES/Famicom,1474,Friday the 13th,7b1f3ead3e05455f14babc5c6e9ff3a4,Friday the 13th (USA).nes,nointro,,usa,Friday_the_13th.zip,41674
NES/Famicom,2175,Dig Dug,6e5a474e52813c353a78d93630c27730,Dig Dug (Japan).nes,nointro,,japan,Dig Dug (Japan) (En).zip,14969
NES/Famicom,5783,Akumajou Densetsu,75dbdf8d0de9b472eed5065bc0fe4129,Akumajou Densetsu (Japan).nes,nointro,,japan,Akumajou Densetsu (Japan).zip,246876
NES/Famicom,1600,BurgerTime,d2c42603a8ec74f51265c085ae26b9bb,BurgerTime (USA).nes,nointro,,usa,BurgerTime (USA).zip,14612
NES/Famicom,1525,Adventure Island III,c517ca2fd6199fde0ba4b3847d9bbecf,Adventure Island 3 (USA).nes,nointro,,usa,Adventure Island 3 (USA).zip,141900
NES/Famicom,1670,DuckTales 2,b8592879590cddec02fe077217562d00,DuckTales 2 (USA).nes,nointro,,usa,DuckTales 2 (USA).zip,91474
NES/Famicom,1985,StarTropics,b1eddbb71994db079aa1dc16c05e7de5,StarTropics (USA).nes,nointro,,usa,StarTropics (USA).zip,256916
NES/Famicom,1553,Bad Dudes,b30a3f09b86f3adab09a36bfe674544c,Bad Dudes (USA).nes,nointro,,usa,Bad Dudes (USA).zip,122783
NES/Famicom,2101,Yoshi's Cookie,ed3dc4465e4053bdfe42cc33e4e6a956,Yoshi's Cookie (USA).nes,nointro,,usa,Yoshi's Cookie (USA).zip,70191
NES/Famicom,2140,Splatterhouse: Wanpaku Graffiti,d48f63a48cf051a1f3261a29549ba173,Splatterhouse - Wanpaku Graffiti (Japan).nes,nointro,,japan,Splatterhouse - Wanpaku Graffiti (Japan).zip,137857
NES/Famicom,1760,Jaws,c6d090097f37ad89184b6f58feb36304,Jaws (USA).nes,nointro,,usa,Jaws (USA).zip,36719
NES/Famicom,1768,Journey to Silius,4844ff2dac4a0136050b18ad310a09f9,Journey to Silius (USA).nes,nointro,,usa,Journey to Silius (USA).zip,113624
NES/Famicom,2060,Vice: Project Doom,7d836d9dfa536db69d929935a1e28bf3,Vice - Project Doom (USA).nes,nointro,,usa,Vice - Project Doom (USA).zip,172037
NES/Famicom,1580,Bionic Commando,cc2e2aa46f56efa41c95ab81de7e05fd,Bionic Commando (USA).nes,nointro,,usa,Bionic Commando (USA).zip,149308
NES/Famicom,1657,Donkey Kong 3,a2b5bddb4c7a5a39c8fac13e64494c9a,Donkey Kong 3 (World).nes,nointro,,world,Donkey Kong 3 (World).zip,16561
NES/Famicom,2073,Where's Waldo?,a54e0acfe88fff67cb9dd5a94ac503ff,Where's Waldo (USA).nes,nointro,,usa,Where's Waldo (USA).zip,129162
NES/Famicom,1481,Lode Runner,befd5d05eb33f984994230546c2bcfa3,Lode Runner (USA).nes,nointro,,usa,Lode Runner (USA).zip,16630
NES/Famicom,1547,Astyanax,94eafd1d52c7296cd5b9dad6316e5976,Astyanax (USA).nes,nointro,,usa,Astyanax (USA).zip,138194
NES/Famicom,1597,The Bugs Bunny Crazy Castle,6bc8f54dc358aa35f6259715e5143b37,"Bugs Bunny Crazy Castle, The (USA).nes",nointro,,usa,"Bugs Bunny Crazy Castle, The (USA).zip",36779
NES/Famicom,5790,Astérix,87cf2dbd01609ed6fff6a1a022f41c72,"Asterix (Europe) (En,Fr,De,Es,It).nes",nointro,,europe,"Asterix (Europe) (En,Fr,De,Es,It).zip",84705
NES/Famicom,1728,Gun Nac,2b5c0dae29650691e67a08ea58f554e2,Gun Nac (USA).nes,nointro,,usa,Gun Nac (USA).zip,135329
NES/Famicom,4559,Batman: Return of the Joker,830111df30b8511562d4faca6aeb792d,Batman - Return of the Joker (USA).nes,nointro,,usa,Batman - Return of the Joker (USA).zip,206333
NES/Famicom,1843,Monster In My Pocket,ac30d59eab5e2240eb5c6c53f41ec49b,Monster in My Pocket (USA).nes,nointro,,usa,Monster in My Pocket (USA).zip,145680
NES/Famicom,1682,Faxanadu,28eb470f84bcd54320fa890003d26402,Faxanadu (USA) (Rev 1).nes,nointro,,usa,Faxanadu (USA) (Rev 1).zip,142323
NES/Famicom,16549,Pac-Man: Championship Edition,ee8bc8baed5b9c5299e84e80e6490de6,"Pac-Man - Championship Edition (USA, Europe) (Namco Museum Archives Vol 1).nes",nointro,,usa,"Pac-Man - Championship Edition (USA, Europe) (Namco Museum Archives Vol 1).zip",64491
NES/Famicom,1459,Blaster Master,12b0dbc4f2b22a50d0bb53c4929217f0,Blaster Master (USA).nes,nointro,,usa,Blaster Master (USA).zip,158378
NES/Famicom,1470,Dragon Quest II,ccdb4563c9004d862dcf3a98c7937c22,Dragon Warrior II (USA).nes,nointro,,usa,Dragon Warrior II (USA).zip,127655
NES/Famicom,1871,Panic Restaurant,2becf8af763509ccfc9f515dbb503433,Panic Restaurant (USA).nes,nointro,,usa,Panic Restaurant (USA).zip,132036
NES/Famicom,2014,Tecmo Super Bowl,f7d01adf9c430ef3db055466ecc18f58,Tecmo Super Bowl (USA).nes,nointro,,usa,Tecmo Super Bowl (USA).zip,213032
NES/Famicom,1552,Back to the Future,a14e90da461526694c0620ce040eb169,Back to the Future (USA).nes,nointro,,usa,Back_to_the_Future.zip,36525
NES/Famicom,1632,Contra Force,2f2cb4ec9936d23f370f9991e84cce98,Contra Force (USA).nes,nointro,,usa,Contra_Force.zip,166533
NES/Famicom,1654,Dig Dug II: Trouble In Paradise,328b2c34d156e1c310495aebb7bf987c,Dig Dug II - Trouble in Paradise (USA).nes,nointro,,usa,Dig Dug II - Trouble in Paradise (USA).zip,25474
NES/Famicom,8617,~Test Kit~ NES Control Deck Test Cartridge,51d17a6f9eeb0f8ced992de5df979e92,Nintendo World Class Service - Control Deck Test Cartridge (USA) (Test Program).nes,nointro,,usa,Nintendo World Class Service - Control Deck Test Cartridge (USA) (Test Program).zip,5454
NES/Famicom,1527,Adventures in the Magic Kingdom,c1eda7b38bd8fb314285ddcc766a2458,Adventures in the Magic Kingdom (USA).nes,nointro,,usa,Adventures in the Magic Kingdom (USA).zip,135357
NES/Famicom,2863,Kid Dracula,5631eae8bc0845bb3b6876ad95832b4f,Kid Dracula (World) (Castlevania Anniversary Collection).nes,nointro,,world,Kid Dracula (World) (Castlevania Anniversary Collection).zip,149541
NES/Famicom,1476,Gyruss,1b994bda62ba9a8bf0893133fa012831,Gyruss (USA).nes,nointro,,usa,Gyruss (USA).zip,39943
NES/Famicom,1723,The Great Waldo Search,6c65adcc168c838238b2189db61a2ba9,"Great Waldo Search, The (USA).nes",nointro,,usa,"Great Waldo Search, The (USA).zip",106877
NES/Famicom,2139,Gimmick!,592cc41069fc872a625d2703d342a224,Mr. Gimmick (Europe).nes,nointro,,europe,Mr. Gimmick (Europe).zip,187214
NES/Famicom,2058,Urban Champion,cb7f1463c90cdcdf5ef315c125f12fe2,Urban Champion (World).nes,nointro,,world,Urban Champion (World).zip,15366
NES/Famicom,2062,Wacky Races,9ca3418958e5d58e8e2fbb9abf13be51,Wacky Races (USA).nes,nointro,,usa,Wacky Races (USA).zip,119002
NES/Famicom,8754,~Unlicensed~ Microsoft Windows 98,4bb42479ad9d6cf94f96bfe590a97310,Microsoft Windows '98 (China) (Aftermarket) (Bootleg) (Bei Tongfang).nes,lostlevel,,china,FC-WIN98.zip,101618
NES/Famicom,1719,The Goonies II,6ce1f32c9177b0b79b390b5ce6a2db52,"Goonies II, The (USA).nes",nointro,,usa,"Goonies II, The (USA).zip",85486
NES/Famicom,1692,The Flintstones: The Rescue of Dino and Hoppy,2a5c4d22312d8151d1582d8abdb9eb5e,"Flintstones, The - The Rescue of Dino & Hoppy (USA).nes",nointro,,usa,"Flintstones, The - The Rescue of Dino & Hoppy (USA).zip",181681
NES/Famicom,1744,Ice Hockey,51be3c0db685f71f4a69c573345310a2,Ice Hockey (USA).nes,nointro,,usa,Ice Hockey (USA).zip,27502
NES/Famicom,1961,Snow Bros.,3d675e5adfa038f68598b9f4d1a37a80,Snow Brothers (USA).nes,nointro,,usa,Snow Brothers (USA).zip,92097
NES/Famicom,1900,Rad Racer,fa0688fd15c7851878997b0c61b109e9,Rad Racer (USA).nes,nointro,,usa,Rad_Racer.zip,45961
NES/Famicom,1628,Commando,7667cebf11c3d7a39575af91606bf412,Commando (USA).nes,nointro,,usa,Commando (USA).zip,59396
NES/Famicom,1883,Power Blade,94411c05d00adc7f89b440fe5af4e87f,Power Blade (USA).nes,nointro,,usa,Power Blade (USA).zip,125848
NES/Famicom,1520,The Addams Family,4891ff6840da3f608618c100bc064bba,"Addams Family, The (USA).nes",nointro,,usa,"Addams Family, The (USA).zip",118493
NES/Famicom,1776,Kick Master,9e727f762feebe4949c91d29fc5e19fa,KickMaster (USA).nes,nointro,,usa,KickMaster (USA).zip,148866
NES/Famicom,2006,Taboo: The Sixth Sense,334936fce3f4d7d0e028bc4589e2b81b,Taboo - The Sixth Sense (USA) (Rev 1).nes,nointro,,usa,Taboo - The Sixth Sense (USA) (Rev 1).zip,42042
NES/Famicom,1497,RoboCop,4d95586eac0286d269875ebcf864a1e0,RoboCop (USA).nes,nointro,,usa,RoboCop (USA).zip,121227
NES/Famicom,1726,The Guardian Legend,3fa50469878212f7feb8fa784404deac,"Guardian Legend, The (USA).nes",nointro,,usa,"Guardian Legend, The (USA).zip",97391
NES/Famicom,2017,Tennis,32a5e44b320ae588f560196e49ba13c6,"Tennis (Japan, USA) (En).nes",nointro,,usa,"Tennis (Japan, USA) (En).zip",16767
NES/Famicom,1492,Pinball Quest,131c36c33edac9248730dd8057e1c87d,Pinball Quest (USA).nes,nointro,,usa,Pinball Quest (USA).zip,110788
NES/Famicom,1774,The Karate Kid,eb15f4501bfca4b391ca0d4f0b36d670,"Karate Kid, The (USA).nes",nointro,,usa,"Karate Kid, The (USA).zip",40172
NES/Famicom,2360,Bucky O'Hare,2c14a62966411eef03ecd66b061156d5,Bucky O'Hare (USA).nes,nointro,,usa,Bucky O'Hare (USA).zip,161370
NES/Famicom,1569,Batman Returns,077aef22bae04dbf287ebbc03806da3c,Batman Returns (USA).nes,nointro,,usa,Batman Returns (USA).zip,220353
NES/Famicom,1958,Snake Rattle N Roll,7b8b76e5688c7d21d40fe3692861ce1e,Snake Rattle n Roll (USA).nes,nointro,,usa,Snake Rattle n Roll (USA).zip,42787
NES/Famicom,4094,Antarctic Adventure,31e504ba213ebff173bf851b45c535c4,Kekkyoku Nankyoku Daibouken (Japan).nes,nointro,,japan,Kekkyoku Nankyoku Daibouken (Japan).zip,15923
NES/Famicom,1626,Code Name: Viper,eb0e97837dcf162772934fc64a42b2f8,Code Name - Viper (USA).nes,nointro,,usa,Code Name - Viper (USA).zip,139664
NES/Famicom,1588,Bonk's Adventure,a5f808c245dc1a5e869bfd06e98d1b6f,Bonk's Adventure (USA).nes,nointro,,usa,Bonk's Adventure (USA).zip,146647
NES/Famicom,1505,Trojan,7a35172f2c7edf08d63d256252c725e5,Trojan (USA).nes,nointro,,usa,Trojan (USA).zip,76348
NES/Famicom,1725,Gremlins 2: The New Batch,845dca95ab1008e045e2eb965e61556c,Gremlins 2 - The New Batch (USA).nes,nointro,,usa,Gremlins 2 - The New Batch (USA).zip,195790
NES/Famicom,2238,Pin Bot,6e5ad2ccba578b7060713512e36fc221,Pin Bot (USA).nes,nointro,,usa,Pin Bot (USA).zip,103897
NES/Famicom,4618,The Flintstones: The Surprise at Dinosaur Peak!,56ca85a5e49cafd91050afec60c10713,"Flintstones, The - The Surprise at Dinosaur Peak! (USA).nes",nointro,,usa,"Flintstones, The - The Surprise at Dinosaur Peak! (USA).zip",173847
NES/Famicom,3814,EarthBound Beginnings,84e8fed10d7c339f726d52cb152078e1,"EarthBound Beginnings (USA, Europe) (Virtual Console).nes",nointro,,usa,"EarthBound Beginnings (USA, Europe) (Virtual Console).zip",232190
NES/Famicom,2432,Gradius II,148f4d81c1b833fd16f8ea51152ad3a9,Gradius II (Japan) (En).nes,nointro,,japan,Gradius II (Japan).zip,168914
NES/Famicom,2361,~Unlicensed~ Action 52,233cddd94c3f3d5b9a9f4670a914e74d,Action 52 (USA) (Unl).nes,nointro,,usa,Action 52 (USA) (Unl).zip,800471
NES/Famicom,2090,Wrecking Crew,e7d7225dad044b624fbad9c9ca96e835,Wrecking Crew (World).nes,nointro,,world,Wrecking Crew (World).zip,26512
NES/Famicom,5060,Gargoyle's Quest II: The Demon Darkness,8645942fbed0a79192543abf3840e508,Gargoyle's Quest II (USA).nes,nointro,,usa,Gargoyle's Quest II (USA).zip,152341
NES/Famicom,1535,Air Fortress,30a0b2dfbc6018e4abcc9a89d5107b83,Air Fortress (USA).nes,nointro,,usa,Air Fortress (USA).zip,86047
NES/Famicom,1908,Renegade,e2f9958f0f9cdef551c5328fad855d33,Renegade (USA).nes,nointro,,usa,Renegade (USA).zip,70438
NES/Famicom,4829,Kyatto Ninden Teyandee,d909ecf9d6deb7a35263e6aa6b2f0cfe,Cat Ninden Teyandee (Japan).nes,nointro,,japan,Cat Ninden Teyandee (Japan).zip,168663
NES/Famicom,1772,Kabuki: Quantum Fighter,7de9c960328015874a4ce4a1e6136d46,Kabuki - Quantum Fighter (USA).nes,nointro,,usa,Kabuki - Quantum Fighter (USA).zip,123750
NES/Famicom,1969,Spider-Man: Return of the Sinister Six,a6eba31c39c78d30f34ac452a5904f41,Spider-Man - Return of the Sinister Six (USA).nes,nointro,,usa,Spider-Man__Return_of_the_Sinister_Six.zip,143322
NES/Famicom,4756,Mappy,87ecd2cc23de21ffd69439db9a1ca778,Mappy (Japan).nes,nointro,,japan,Mappy (Japan).zip,15479
NES/Famicom,1777,Kickle Cubicle,b764dcf61b2b9b3bedb4a3e1bf0ebfe7,Kickle Cubicle (USA).nes,nointro,,usa,Kickle Cubicle (USA).zip,130950
NES/Famicom,2142,Crisis Force,836b1dcd4b31889d0eab3081329b7529,Crisis Force (Japan).nes,nointro,,japan,Crisis Force (Japan) (En).zip,163668
NES/Famicom,1861,Nintendo World Cup,17528929488d6c00504b2975546f7ace,Nintendo World Cup (USA).nes,nointro,,usa,Nintendo World Cup (USA).zip,106966
NES/Famicom,4542,~Unlicensed~ Bubble Bath Babes,9facecc44cfd8be8ad8f3bab1eb27cb6,Bubble Bath Babes (USA) (Unl).nes,nointro,,usa,Bubble Bath Babes (USA) (Unl).zip,51989
NES/Famicom,1604,Captain America and the Avengers,f5d6c0ccc98ceba73d680b5fd1de8ab2,Captain America and the Avengers (USA).nes,nointro,,usa,Captain America and the Avengers (USA).zip,148778
NES/Famicom,4658,Moon Crystal,ffec8e159be007853e63acc41f1e17b4,Moon Crystal (Japan).nes,nointro,,japan,Moon Crystal (Japan).zip,227936
NES/Famicom,1517,A Nightmare on Elm Street,5f62fab71cf3f8e90ac3af2775c8d630,"Nightmare on Elm Street, A (USA).nes",nointro,,usa,"Nightmare on Elm Street, A (USA).zip",89479
NES/Famicom,1623,Clu Clu Land,1de41e13a2e691a8cc13b757a46ae3b8,Clu Clu Land (World) (GameCube Edition).nes,nointro,,world,Clu Clu Land (World) (GameCube Edition).zip,16411
NES/Famicom,5083,~Unlicensed~ Micro Machines,46a92436a4899fd3adc2f5097cdaa5dd,Micro Machines (USA) (Rev 1) (Unl).nes,nointro,,usa,Micro Machines (USA) (Unl).zip,145694
NES/Famicom,1929,Rush 'n Attack,0b423bf38720009871742388b9414878,Rush'n Attack (USA).nes,nointro,,usa,Rush'n Attack (USA).zip,60655
