gameId,gameTitle,md5,romName,labels,patchUrl,region,romFile,romSize
644,M.U.S.H.A.: Metallic Uniframe Super Hybrid Armor,d5ced66ba18ec2b8eb69b8b1a6baf0d0,MUSHA - Metallic Uniframe Super Hybrid Armor (USA).md,nointro,,usa,MUSHA - Metallic Uniframe Super Hybrid Armor (USA).zip,385905
20,Alex Kidd in the Enchanted Castle,6dee3627fa7a28267efd07c51a467ad6,Alex Kidd in the Enchanted Castle (USA).md,nointro,,usa,Alex Kidd in the Enchanted Castle (USA).zip,153425
494,Mega Bomberman,514f6cad98f5f632d680983a050fffc4,Mega Bomberman (USA).md,nointro,,usa,Mega Bomberman (USA).zip,537838
42,Tiny Toon Adventures: Buster's Hidden Treasure,4831cb1b067887a086467ec51653af48,Tiny Toon Adventures - Buster's Hidden Treasure (USA).md,nointro,,usa,,
94,The Revenge of Shinobi,84906f06b302216a6db943ee52a8956c,"Revenge of Shinobi, The (USA, Europe) (Rev A).md",nointro,,usa,,
93,The Lion King,e37bf6813648ec5e8bdbd2f7070010f8,"Lion King, The (World).md",nointro,,world,,
102,X-Men,63274bdd105d2abf265aa2d2934635c5,X-Men (USA).md,nointro,,usa,,
110,Sunset Riders,19cdf861c543f9c9cd9c8b6b70adeb1c,Sunset Riders (USA).md,nointro,,usa,,
211,Alien Storm,b63052973d5d550087d6b36ce8487fb1,Alien Storm (World).md,nointro,,world,,
39,Alisia Dragoon,77be06102101759f30b416d80872c8da,Alisia Dragoon (USA).md,nointro,,usa,Alisia Dragoon (USA).zip,608992
6312,Knuckles the Echidna in Sonic the Hedgehog 2,3e5e4b18d035775b916a06f2b3dc5031,Sonic & Knuckles + Sonic The Hedgehog 2 (World) (Rev A) (Lock-on Combination).md,nointro,,world,,
2166,Thunder Force III,64766dae889d039eb391bc5bf2973f5d,"Thunder Force III (Japan, USA) (En).md",nointro,,usa,,
98,Shadow Dancer: The Secret of Shinobi,1f2a9f322e770be0a3cc2aabdf8bc575,Shadow Dancer - The Secret of Shinobi (World).md,nointro,,world,Shadow Dancer - The Secret of Shinobi (World).zip,347469
137,Battletoads,f1e299d6eb40e3ecec6460d96e1e4dc9,Battletoads (World).md,nointro,,world,,
1373,RoboCop Versus The Terminator,cfc3568cc985f7b73dd5afa69c9f28a4,RoboCop Versus The Terminator (USA).md,nointro,,usa,RoboCop Versus The Terminator (USA).zip,1079513
140,Wonder Boy in Monster World,945335637611a0951595fae0994f4303,"Wonder Boy in Monster World (USA, Europe).md",nointro,,usa,"Wonder Boy in Monster World (USA, Europe).zip",530037
14,Alien 3,793b92cd4a66921db6ca4f582a690db5,"Alien 3 (USA, Europe) (Rev A).md",nointro,,usa,,
82,Road Rash,543b64ccb26c18edc6c98c12b1302dc0,"Road Rash (USA, Europe).md",nointro,,usa,"Road Rash (USA, Europe).zip",400962
22,ToeJam & Earl,0a6af20d9c5b3ec4e23c683f083b92cd,"ToeJam & Earl (USA, Europe, Korea) (En).md",nointro,,usa,"ToeJam & Earl (USA, Europe, Korea).zip",618226
109,After Burner II,75458e38c278f61c06dabacc744b5fe1,"After Burner II (USA, Europe).md",nointro,,usa,,
2182,Earthworm Jim 2,2ed39b147fa5fa67d6d0707f54a5a078,Earthworm Jim 2 (USA).md,nointro,,usa,Earthworm Jim 2 (USA).zip,1795152
34,Rocket Knight Adventures,ce0fde21d2c418b24c3d904e57df466e,Rocket Knight Adventures (USA).md,nointro,,usa,Rocket Knight Adventures (USA).zip,672130
6,Desert Strike: Return to the Gulf,6f37f036c8de2bf78d11079cd2424370,"Desert Strike - Return to the Gulf (USA, Europe).md",nointro,,usa,"Desert Strike - Return to the Gulf (USA, Europe).zip",581788
88,Golden Axe III,932a2ffb998e59d6bf9292566dfc2a63,Golden Axe III (Europe) (Virtual Console).md,nointro,,europe,,
116,Mega Man: The Wily Wars,8e860e4f7c7ee5febad9134a56766112,Mega Man - The Wily Wars (USA) (Genesis Mini).md,nointro,,usa,Mega Man - The Wily Wars (USA) (Genesis Mini).zip,966492
16,Super Hang-On,ff59ca57c4f2a6987042d4f53b5a20a4,"Super Hang-On (Japan, USA) (En,Ja).md",nointro,,usa,,
12,The Addams Family,eba5f964addea18b70336d292a08698d,"Addams Family, The (USA, Europe).md",nointro,,usa,,
294,Mega Turrican,8d73db292f0f4c838e72086fb3d5896b,Mega Turrican (USA).md,nointro,,usa,Mega Turrican (USA).zip,589688
16210,Bare Knuckle III,f1cb9e887bf4bc512d9535c89e420df7,Bare Knuckle III (Japan).md,nointro,,japan,,
180,Battletoads and Double Dragon: The Ultimate Team,78f3ea32bcb4f627e4f9bc9711e017b8,Battletoads-Double Dragon (USA).md,nointro,,usa,,
36,Double Dragon,6c34e2fd2b6800194dfad16fadaef820,"Double Dragon (USA, Europe) (Unl).md",nointro,,usa,,
119,Road Rash II,062ed2f4e698bd8c61ebb1ee74a08d2b,"Road Rash II (USA, Europe) (RR206).md",nointro,,usa,"Road Rash II (USA, Europe) (RR206).zip",558537
6718,Barney's Hide and Seek Game,644dcd9ae972b6b63fce63c17d12620d,Barney's Hide & Seek Game (USA).md,nointro,,usa,,
