gameId,gameTitle,md5,romName,labels,patchUrl,region,romFile,romSize
4192,Monkey Puncher,65da43aef4c10cfd8feee70e842a46ae,Monkey Puncher (Europe) (SGB Enhanced) (GB Compatible).gbc,nointro,,europe,Monkey Puncher (Europe) (SGB Enhanced) (GB Compatible).zip,658242
4922,Warlocked,b5eb859e6ea60a0bd83100a10206d9c9,Warlocked (USA).gbc,nointro,,usa,Warlocked (USA).zip,433336
5143,Harvest Moon 3 GBC,0ff9df46aca45161d1dfa7eee8509c1f,Harvest Moon 3 GBC (USA).gbc,nointro,,usa,Harvest Moon 3 GBC (USA).zip,639736
4080,Alfred's Adventure,bcc135b000c1c54f12f4ae87c7673b0c,"Alfred's Adventure (Europe) (En,Fr,De,Es,It).gbc",nointro,,europe,Alfred's Adventure (Europe).zip,543333
6136,Motocross Maniacs 2,4d08e5553356aecd728b5ef7d78ee261,Motocross Maniacs 2 (USA).gbc,nointro,,usa,Motocross Maniacs 2 (USA).zip,308805
7638,Aladdin,644c2c3cf2dc2e3fce741844e497a18f,Aladdin (USA).gbc,nointro,,usa,Aladdin (USA).zip,372911
10849,Buzz Lightyear of Star Command,560e27a4d80b88280d8ad7358467c301,"Buzz Lightyear of Star Command (USA, Europe).gbc",nointro,,usa,"Buzz Lightyear of Star Command (USA, Europe).zip",213715
6536,Looney Tunes Collector: Alert!,164c4fcfe733d89fff3ddc42b017c5ca,"Looney Tunes Collector - Alert! (USA) (En,Fr,Es).gbc",nointro,,usa,Looney Tunes Collector - Alert! (USA).zip,865498
2502,Lufia: The Legend Returns,a00012533e76649f4e7e1b7aa5a9ee07,Lufia - The Legend Returns (USA).gbc,nointro,,usa,Lufia - The Legend Returns (USA).zip,1034666
16218,The Smurfs' Nightmare,20052c527795a4f332be14aff49d4d4b,"Smurfs Nightmare, The (USA).gbc",nointro,,usa,"Smurfs Nightmare, The (USA).zip",179429
4125,Metal Walker,82d17beb1aefd1b93621d6fa61dfa1cb,Metal Walker (USA) (GB Compatible).gbc,nointro,,usa,Metal Walker (USA) (GB Compatible).zip,405867
4100,Azure Dreams,464acbe3c82887db897c39cdba877237,Azure Dreams (USA) (SGB Enhanced) (GB Compatible).gbc,nointro,,usa,Azure Dreams (USA) (SGB Enhanced) (GB Compatible).zip,585899
6342,NSYNC: Get to the Show,9017ebe4c004fd9597557e28d711316a,NSYNC - Get to the Show (USA).gbc,nointro,,usa,NSYNC - Get to the Show (USA).zip,144947
3632,Dexter's Laboratory: Robot Rampage,2a147b2d7731ac26a999390c3f5ff2ac,"Dexter's Laboratory - Robot Rampage (USA, Europe).gbc",nointro,,usa,"Dexter's Laboratory - Robot Rampage (USA, Europe).zip",138399
4702,Die Original Moorhuhnjagd,2382edc04a323a227ea793e33c749c79,"Original Moorhuhn Jagd, Die (Germany).gbc",nointro,,germany,"Original Moorhuhn Jagd, Die (Germany).zip",178143
8497,Mortal Kombat 4,168ae412b379786f7df07bd8231baf44,"Mortal Kombat 4 (USA, Europe) (SGB Enhanced) (GB Compatible).gbc",nointro,,usa,"Mortal Kombat 4 (USA, Europe) (SGB Enhanced).zip",377416
5155,Harvest Moon 2 GBC,a539a7a02639395ad8d7723199c81eae,Harvest Moon 2 GBC (USA) (SGB Enhanced) (GB Compatible).gbc,nointro,,usa,Harvest Moon 2 GBC (USA) (SGB Enhanced) (GB Compatible).zip,451780
686,Bugs Bunny: Crazy Castle 3,2ebf6f830013d8702eebf93955db52d5,"Bugs Bunny - Crazy Castle 3 (USA, Europe) (GB Compatible).gbc",nointro,,usa,"Bugs Bunny - Crazy Castle 3 (USA, Europe) (GB Compatible).zip",165643
12951,Nicktoons Racing,1d0044523075ab0308c598286f804402,Nicktoons Racing (USA).gbc,nointro,,usa,Nicktoons Racing (USA).zip,225424
6167,Pop'n Music GB,10e6dcd0a350076e28b9c598c278b6a2,Pop'n Music GB (Japan).gbc,nointro,,japan,Pop'n Music GB (Japan).zip,392930
3650,Mr. Nutz,9ba7b607ec310589c5ccfb1a8149df59,"Mr. Nutz (USA) (En,Fr,Es).gbc",nointro,,usa,"Mr Nutz (USA) (En,Fr,Es).zip",357359
6531,The Flintstones: Burgertime in Bedrock,50e6d9d88450932743161b7512838ccc,"Flintstones, The - Burgertime in Bedrock (USA).gbc",nointro,,usa,"Flintstones, The - Burgertime in Bedrock (USA).zip",218108
4731,Magi Nation,1624f857098ca278b15629914f48352b,Magi Nation (USA).gbc,nointro,,usa,Magi Nation (USA).zip,968656
3625,M&M's Minis Madness,c7bcdd8ace2dfac5fdce889880472f80,M&M's Minis Madness (USA).gbc,nointro,,usa,M&M's Minis Madness (USA).zip,205064
2500,Oddworld Adventures II,68715e0a2805e3fc019fec35a9cff0d4,"Oddworld Adventures 2 (Europe) (En,Fr,De,Es,It) (GB Compatible).gbc",nointro,,europe,"Oddworld Adventures II (Europe) (En,Fr,De,Es,It).zip",491077
14166,LEGO Island 2: The Brickster's Revenge,1d0ea47375fca723c0f86a5178e545f3,"LEGO Island 2 - The Brickster's Revenge (USA) (En,Fr,Es).gbc",nointro,,usa,LEGO Island 2 - The Brickster's Revenge (USA).zip,500386
4919,Quest: Brian's Journey,93ff3f6b4bfe0a138d8a8897899e8cb0,Quest - Brian's Journey (USA) (GB Compatible).gbc,nointro,,usa,Quest RPG - Brian's Journey (USA).zip,361917
18594,Dancing Furby,ed517a9923865f4e4945ca4095313fe2,Dancing Furby (Japan) (GB Compatible).gbc,nointro,,japan,Dancing Furby (Japan).zip,192802
14356,Tony Hawk's Pro Skater,75be6e3561908e705d9e790b34eddb4d,"Tony Hawk's Pro Skater (USA, Europe).gbc",nointro,,usa,"Tony Hawk's Pro Skater (USA, Europe).zip",207791
